time	V(out)
4.332250504336115e-04	2.235867e-01
4.384215112447088e-04	2.238759e-01
4.443685369169452e-04	2.005162e-01
4.446588036192048e-04	2.357284e-01
4.508032477619513e-04	2.372375e-01
4.567460954765396e-04	2.112814e-01
4.569982533381269e-04	2.435246e-01
4.629387296688359e-04	2.175971e-01
4.636838131028382e-04	2.614679e-01
4.693765552269972e-04	2.563101e-01
4.753031079179989e-04	2.267612e-01
4.755699746956207e-04	2.626816e-01
4.814933946996203e-04	2.317771e-01
4.851960044139682e-04	2.561408e-01
4.879523123058879e-04	2.748708e-01
4.938644298084082e-04	2.415768e-01
4.943288982643042e-04	2.951090e-01
5.003349981092305e-04	2.870889e-01
5.062392783195138e-04	2.512558e-01
5.067695956736632e-04	3.088240e-01
5.127200346403515e-04	2.994082e-01
5.186164200296727e-04	2.608237e-01
5.189128678095359e-04	3.050811e-01
5.251013388290539e-04	3.114615e-01
5.259492627981515e-04	3.232529e-01
5.312912604349064e-04	3.175328e-01
5.371723178235903e-04	2.749365e-01
5.374911828499141e-04	3.241802e-01
5.436724928913961e-04	3.296089e-01
5.455559354364860e-04	3.294277e-01
5.498649421210439e-04	3.359328e-01
5.557360373493616e-04	2.888203e-01
5.560552902289998e-04	3.419091e-01
5.619292412257989e-04	2.943943e-01
5.680991200784912e-04	2.983306e-01
5.684386006496069e-04	3.542712e-01
5.742987609631165e-04	3.025238e-01
5.746336297349008e-04	3.599533e-01
5.808210183759629e-04	3.664238e-01
5.866696515145842e-04	3.115882e-01
5.870595335687760e-04	3.810186e-01
5.932056536548338e-04	3.786801e-01
5.990515457344949e-04	3.213764e-01
6.052327944180773e-04	3.248362e-01
6.055885609181221e-04	3.911289e-01
6.114233862456326e-04	3.292081e-01
6.176063733892147e-04	3.335824e-01
6.179733958895120e-04	4.029967e-01
6.241601929946038e-04	4.095353e-01
6.299832243798771e-04	3.420207e-01
6.361664377882197e-04	3.463205e-01
6.365421274299401e-04	4.219360e-01
6.423563750822329e-04	3.505113e-01
6.468787999639940e-04	3.835601e-01
6.489233353403294e-04	4.342670e-01
6.547274803272169e-04	3.589030e-01
6.551136837300462e-04	4.402448e-01
6.609172462331144e-04	3.626418e-01
6.620056665648043e-04	4.865756e-01
6.674958413977553e-04	4.524831e-01
6.732888189442658e-04	3.707427e-01
6.736868124099417e-04	4.585670e-01
6.794781940878347e-04	3.744254e-01
6.798787514492726e-04	4.636832e-01
6.856789826587383e-04	3.799170e-01
6.861543342704619e-04	4.934356e-01
6.922574420215123e-04	4.769470e-01
6.980273022083903e-04	3.862036e-01
6.984505635162017e-04	4.825309e-01
7.046362962558607e-04	4.888184e-01
7.101060916223095e-04	3.995734e-01
7.108299657307680e-04	4.939360e-01
7.165962043416391e-04	3.970151e-01
7.170206226481359e-04	5.002160e-01
7.232068633358481e-04	5.063114e-01
7.271883642960155e-04	4.488825e-01
7.294011005136384e-04	5.134296e-01
7.355873107866021e-04	5.184325e-01
7.413430226226905e-04	4.102097e-01
7.419579967379356e-04	5.725597e-01
7.479540451843882e-04	5.301222e-01
7.536488930898838e-04	4.186282e-01
7.597398281540267e-04	4.219053e-01
7.601859560418338e-04	5.396795e-01
7.662356056839528e-04	5.454472e-01
7.718162540223912e-04	4.295350e-01
7.722575244405561e-04	5.497071e-01
7.782373842079261e-04	5.556204e-01
7.837422488251629e-04	4.371950e-01
7.841820312007786e-04	5.595987e-01
7.896592471238954e-04	4.420780e-01
7.953758790465311e-04	4.494058e-01
7.959652948934815e-04	5.700798e-01
8.013924634560380e-04	4.502610e-01
8.071704092998628e-04	4.528084e-01
8.076134811988555e-04	5.790887e-01
8.133844511138546e-04	5.846033e-01
8.186836027849941e-04	4.605717e-01
8.243037968793023e-04	4.676297e-01
8.248339153315981e-04	5.934498e-01
8.300689609272710e-04	4.686643e-01
8.357124356866217e-04	4.730310e-01
8.361609885375890e-04	6.040304e-01
8.417751344894105e-04	6.080711e-01
8.469161702200569e-04	4.816919e-01
8.524695133143183e-04	4.856771e-01
8.529341189228225e-04	6.228030e-01
8.584431973274255e-04	6.213401e-01
8.634949524811720e-04	4.946581e-01
8.639461959065264e-04	6.253062e-01
8.694118416830391e-04	6.297194e-01
8.695623621257315e-04	6.774087e-01
8.748567641842719e-04	6.353342e-01
8.776418985135687e-04	6.099202e-01
8.802735382279878e-04	6.402992e-01
8.852153346650964e-04	5.131289e-01
8.856611486221955e-04	6.446980e-01
8.905772647763029e-04	5.174558e-01
8.910257246384579e-04	6.499705e-01
8.959196257951752e-04	5.240727e-01
8.963733291751416e-04	6.585901e-01
9.016717028975263e-04	6.588868e-01
9.065058174361306e-04	5.319314e-01
9.069549384721343e-04	6.630428e-01
9.117684267680754e-04	5.355024e-01
9.122257134990285e-04	6.699828e-01
9.174510791822584e-04	6.722376e-01
9.222112307783318e-04	5.449625e-01
9.226664039347842e-04	6.759512e-01
9.278484070079565e-04	6.811921e-01
9.325642919217105e-04	5.544442e-01
9.330174087227110e-04	6.852054e-01
9.381517353784350e-04	6.900541e-01
9.428209662945548e-04	5.624633e-01
9.432761401147497e-04	6.951789e-01
9.483648251899087e-04	6.989007e-01
9.493552202729276e-04	7.557586e-01
9.534392312758553e-04	7.036376e-01
9.580378315029211e-04	5.759323e-01
9.596399852340122e-04	7.558808e-01
9.635218455110655e-04	7.125874e-01
9.685239720257117e-04	7.163131e-01
9.695398133382853e-04	7.709305e-01
9.735118689752356e-04	7.212859e-01
9.780245200925427e-04	5.934066e-01
9.793915053607008e-04	7.837802e-01
9.834212428207587e-04	7.296222e-01
9.834213071124329e-04	7.296507e-01
9.878884093109897e-04	6.020428e-01
9.883423682468041e-04	7.335249e-01
9.927945430602992e-04	6.053492e-01
9.932502204795446e-04	7.363257e-01
9.981284129809281e-04	7.416809e-01
9.991431874473834e-04	7.950251e-01
1.002997568681709e-03	7.445108e-01
1.007837959603217e-03	7.502552e-01
1.008447176600518e-03	8.202222e-01
1.012665728671684e-03	7.548337e-01
1.017015817670516e-03	6.269540e-01
1.017472087434668e-03	7.588055e-01
1.021806887296529e-03	6.307763e-01
1.026572677658228e-03	6.352027e-01
1.027029772949030e-03	7.671585e-01
1.031327558616312e-03	6.387855e-01
1.036043732004133e-03	6.439966e-01
1.036514779022255e-03	7.752264e-01
1.040772729179570e-03	6.471018e-01
1.041231350368423e-03	7.796372e-01
1.045472580531785e-03	6.516858e-01
1.050149496015750e-03	6.550260e-01
1.050609105243886e-03	7.876934e-01
1.054814978504514e-03	6.594357e-01
1.055271123963799e-03	7.910460e-01
1.059871236791816e-03	7.752215e-01
1.064088048512273e-03	6.674926e-01
1.064547635326870e-03	8.002295e-01
1.069157342176098e-03	8.034792e-01
1.073296080098544e-03	6.751457e-01
1.073753963751672e-03	8.077294e-01
1.077900093288174e-03	6.803660e-01
1.082437492245842e-03	6.831256e-01
1.082894667793813e-03	8.152863e-01
1.086985318334362e-03	6.871908e-01
1.091511105039902e-03	6.911765e-01
1.091971620050676e-03	8.231966e-01
1.096030072087315e-03	6.948709e-01
1.100526130983140e-03	6.989511e-01
1.100986881770331e-03	8.307098e-01
1.105014116797066e-03	7.038118e-01
1.108034130089488e-03	7.905411e-01
1.109941584808464e-03	8.385127e-01
1.113937639516566e-03	7.099625e-01
1.114397238581474e-03	8.426303e-01
1.118375847506228e-03	7.143236e-01
1.122797107331480e-03	7.178272e-01
1.123263837703229e-03	8.493816e-01
1.127667643375331e-03	8.537706e-01
1.131604916339505e-03	7.252814e-01
1.132066376854634e-03	8.568355e-01
1.136323984753766e-03	8.081376e-01
1.136964714116114e-03	9.298158e-01
1.140813901799708e-03	8.654391e-01
1.144704431362407e-03	7.372322e-01
1.145167168071328e-03	8.689670e-01
1.149047055547423e-03	7.406045e-01
1.149511058412975e-03	8.730844e-01
1.153833713345290e-03	8.764120e-01
1.157220523771834e-03	7.758705e-01
1.158145523122094e-03	8.802285e-01
1.161982825794959e-03	7.517221e-01
1.162444179596229e-03	8.818815e-01
1.166288630712845e-03	7.567544e-01
1.167134119732152e-03	9.554384e-01
1.171001279861149e-03	8.896871e-01
1.174806583887774e-03	7.641128e-01
1.175266030934114e-03	8.962055e-01
1.179505229813225e-03	8.983558e-01
1.183282116467818e-03	7.715731e-01
1.187492273717702e-03	7.743348e-01
1.187956524237561e-03	9.056810e-01
1.191702011314785e-03	7.770523e-01
1.192498306655572e-03	9.751405e-01
1.196357756662327e-03	9.128631e-01
1.200076068037256e-03	7.846026e-01
1.200547393781221e-03	9.171925e-01
1.204709649542888e-03	9.196678e-01
1.208404787044085e-03	7.912824e-01
1.208874044688709e-03	9.231653e-01
1.212554057356960e-03	7.969433e-01
1.214439916002501e-03	9.425272e-01
1.217154205493061e-03	9.314218e-01
1.220810431555471e-03	8.032900e-01
1.221273167918733e-03	9.339436e-01
1.225152415763438e-03	8.437923e-01
1.226052319499664e-03	1.000151e+00
1.229482841240911e-03	9.408733e-01
1.233108819876731e-03	8.132327e-01
1.233924988569456e-03	1.011116e+00
1.237646182212689e-03	9.474982e-01
1.241713058656962e-03	9.517657e-01
1.242126032383031e-03	1.019473e+00
1.245761955119531e-03	9.536570e-01
1.249411745656707e-03	8.297365e-01
1.253369655229251e-03	8.320220e-01
1.253834257714473e-03	9.620194e-01
1.257392982255772e-03	8.334813e-01
1.261399343416236e-03	8.389751e-01
1.261867205427742e-03	9.677930e-01
1.265869764540341e-03	9.734535e-01
1.268402043251988e-03	9.108781e-01
1.269850175222821e-03	9.756223e-01
1.273365849561188e-03	8.469344e-01
1.273836042409150e-03	9.804619e-01
1.277333121110807e-03	8.551744e-01
1.277797846738080e-03	9.826236e-01
1.281758391023539e-03	9.873410e-01
1.285000523571874e-03	8.752632e-01
1.285695300761940e-03	9.892851e-01
1.289166557007254e-03	8.606200e-01
1.289641906528811e-03	9.946864e-01
1.293140020703120e-03	8.683259e-01
1.297005909944821e-03	8.674117e-01
1.297480882622990e-03	1.000928e+00
1.300915919562411e-03	8.748812e-01
1.304805061266902e-03	8.741575e-01
1.305281003370350e-03	1.007742e+00
1.308694479317980e-03	8.808501e-01
1.309158217149347e-03	1.008626e+00
1.313040709967493e-03	1.014308e+00
1.315083737989389e-03	9.798810e-01
1.316896914728599e-03	1.015838e+00
1.320290724405591e-03	8.871901e-01
1.321882832019523e-03	1.051034e+00
1.324599379699724e-03	1.022511e+00
1.327973500084171e-03	8.939254e-01
1.328526749987109e-03	1.055089e+00
1.332261943383586e-03	1.029020e+00
1.335613774723128e-03	9.007928e-01
1.336090537515314e-03	1.034233e+00
1.339425464066299e-03	9.071289e-01
1.343220093999181e-03	9.074010e-01
1.343697020204531e-03	1.040769e+00
1.347013271576784e-03	9.141192e-01
1.347480161802160e-03	1.043345e+00
1.351267953577423e-03	1.047323e+00
1.354565484310805e-03	9.202418e-01
1.355029732237150e-03	1.048856e+00
1.358797373334407e-03	1.050784e+00
1.359500048330187e-03	1.109680e+00
1.362543272959660e-03	1.054780e+00
1.365826689042333e-03	9.261313e-01
1.366304117283310e-03	1.060572e+00
1.369564022430600e-03	9.361550e-01
1.373286395197327e-03	9.330026e-01
1.373769286150790e-03	1.065082e+00
1.377467505521952e-03	1.066605e+00
1.380714077898688e-03	9.392148e-01
1.381216921650314e-03	1.080773e+00
1.384878296030314e-03	1.073698e+00
1.386216626949607e-03	1.083132e+00
1.388590822921491e-03	1.080053e+00
1.391795632658068e-03	9.539945e-01
1.393168502448641e-03	1.119588e+00
1.395951091073965e-03	1.086449e+00
1.399139037929000e-03	9.600959e-01
1.399603440163141e-03	1.087068e+00
1.403280980608113e-03	1.093003e+00
1.406451294260754e-03	9.668384e-01
1.406911343624015e-03	1.091478e+00
1.410103796114092e-03	9.645715e-01
1.410668225684399e-03	1.129675e+00
1.414189588024935e-03	1.097654e+00
1.417360137947600e-03	9.719262e-01
1.417846238673443e-03	1.105807e+00
1.421434319536446e-03	1.104180e+00
1.422268963853338e-03	1.147689e+00
1.425073691555085e-03	1.112472e+00
1.428188869482012e-03	9.869626e-01
1.428824271096796e-03	1.157802e+00
1.432274560199252e-03	1.118840e+00
1.435371467785099e-03	9.938537e-01
1.435828367013860e-03	1.115975e+00
1.438957856298043e-03	9.878467e-01
1.441665223129824e-03	1.065310e+00
1.442982209685792e-03	1.121313e+00
1.446586648189996e-03	1.132020e+00
1.449650420544438e-03	1.007676e+00
1.450103131764637e-03	1.126656e+00
1.453696609026269e-03	1.138519e+00
1.456739796773423e-03	1.014650e+00
1.457192306609287e-03	1.131421e+00
1.460294738916933e-03	1.004175e+00
1.463804448227960e-03	1.021189e+00
1.464249311214731e-03	1.138918e+00
1.467329008604013e-03	1.009499e+00
1.470840333852899e-03	1.028046e+00
1.471282594546405e-03	1.144550e+00
1.474346265525360e-03	1.013782e+00
1.475380620851130e-03	1.219811e+00
1.478282443297363e-03	1.149990e+00
1.481333430729393e-03	1.018843e+00
1.481848602612668e-03	1.162534e+00
1.484821696006912e-03	1.045215e+00
1.487092095555367e-03	1.116298e+00
1.488813830813654e-03	1.171979e+00
1.491768539091250e-03	1.050149e+00
1.492198982708422e-03	1.160669e+00
1.495237463535159e-03	1.028933e+00
1.497326361385435e-03	1.165048e+00
1.499111427773048e-03	1.165639e+00
1.502135564402324e-03	1.032420e+00
1.503018473669926e-03	1.249294e+00
1.505999846556423e-03	1.170907e+00
1.509018176433305e-03	1.036966e+00
1.512444653806467e-03	1.073504e+00
1.512859227162719e-03	1.175858e+00
1.515870185230777e-03	1.040920e+00
1.517361130881427e-03	1.235344e+00
1.519694128231278e-03	1.179739e+00
1.523241198260123e-03	1.207196e+00
1.526097197346741e-03	1.089290e+00
1.526497385104314e-03	1.183813e+00
1.530020899361144e-03	1.201265e+00
1.530996374232505e-03	1.250483e+00
1.533271265091816e-03	1.190322e+00
1.536267638338600e-03	1.052344e+00
1.536838763136933e-03	1.221488e+00
1.540019734037112e-03	1.194916e+00
1.543012707090266e-03	1.054598e+00
1.543595276008962e-03	1.231022e+00
1.546741876006491e-03	1.199765e+00
1.549735138354708e-03	1.057378e+00
1.550328812082392e-03	1.236822e+00
1.553440944091362e-03	1.204144e+00
1.556432774755797e-03	1.059610e+00
1.557038276195265e-03	1.246470e+00
1.559770615423613e-03	1.137752e+00
1.560208721551487e-03	1.235596e+00
1.563723117717824e-03	1.256185e+00
1.566426740577318e-03	1.146287e+00
1.566756478320974e-03	1.210819e+00
1.569750992858934e-03	1.064620e+00
1.570389617105398e-03	1.263966e+00
1.573375868108082e-03	1.218337e+00
1.576368125056295e-03	1.066160e+00
1.577026370060861e-03	1.274037e+00
1.579971125638785e-03	1.223509e+00
1.582970703805493e-03	1.067670e+00
1.583638562301805e-03	1.283621e+00
1.586263674303498e-03	1.178861e+00
1.586548320438075e-03	1.229649e+00
1.590228965113524e-03	1.292866e+00
1.592826150623745e-03	1.189088e+00
1.596095784121301e-03	1.072965e+00
1.596797995836767e-03	1.301813e+00
1.599618282996780e-03	1.241323e+00
1.600260421539168e-03	1.268065e+00
1.603338189969909e-03	1.311615e+00
1.605880369624668e-03	1.210444e+00
1.606235405565397e-03	1.271667e+00
1.609851610342819e-03	1.320708e+00
1.612370542757081e-03	1.220461e+00
1.612606326036040e-03	1.254504e+00
1.616343021452212e-03	1.329496e+00
1.617376649997043e-03	1.357768e+00
1.619067333856872e-03	1.262245e+00
1.622810755004787e-03	1.338025e+00
1.624597631121481e-03	1.299691e+00
1.625505798584792e-03	1.269698e+00
1.628505582353394e-03	1.092861e+00
1.629256810427196e-03	1.346711e+00
1.631815166536583e-03	1.253254e+00
1.632534648597235e-03	1.296435e+00
1.635675618733395e-03	1.354252e+00
1.638114853371186e-03	1.257131e+00
1.638324171002864e-03	1.283821e+00
1.641316088230166e-03	1.105329e+00
1.642092027252215e-03	1.368873e+00
1.644705627161035e-03	1.290984e+00
1.647681227109023e-03	1.110249e+00
1.648446715141433e-03	1.368730e+00
1.650860958053580e-03	1.271778e+00
1.651066401009724e-03	1.297998e+00
1.654780809456203e-03	1.366562e+00
1.655231243895779e-03	1.441955e+00
