time	I(I1)
1.108034130089488e-03	5.000000e+00
1.109941584808464e-03	5.000000e+00
1.113937639516566e-03	5.000000e+00
1.114397238581474e-03	5.000000e+00
1.118375847506228e-03	5.000000e+00
1.122797107331480e-03	5.000000e+00
1.123263837703229e-03	5.000000e+00
1.127667643375331e-03	5.000000e+00
1.131604916339505e-03	5.000000e+00
1.132066376854634e-03	5.000000e+00
1.136323984753766e-03	5.000000e+00
1.136964714116114e-03	5.000000e+00
1.140813901799708e-03	5.000000e+00
1.144704431362407e-03	5.000000e+00
1.145167168071328e-03	5.000000e+00
1.149047055547423e-03	5.000000e+00
1.149511058412975e-03	5.000000e+00
1.153833713345290e-03	5.000000e+00
1.157220523771834e-03	5.000000e+00
1.158145523122094e-03	5.000000e+00
1.161982825794959e-03	5.000000e+00
1.162444179596229e-03	5.000000e+00
1.166288630712845e-03	5.000000e+00
1.167134119732152e-03	5.000000e+00
1.171001279861149e-03	5.000000e+00
1.174806583887774e-03	5.000000e+00
1.175266030934114e-03	5.000000e+00
1.179505229813225e-03	5.000000e+00
1.183282116467818e-03	5.000000e+00
1.187492273717702e-03	5.000000e+00
1.187956524237561e-03	5.000000e+00
1.191702011314785e-03	5.000000e+00
1.192498306655572e-03	5.000000e+00
1.196357756662327e-03	5.000000e+00
1.200076068037256e-03	5.000000e+00
1.200547393781221e-03	5.000000e+00
1.204709649542888e-03	5.000000e+00
1.208404787044085e-03	5.000000e+00
1.208874044688709e-03	5.000000e+00
1.212554057356960e-03	5.000000e+00
1.214439916002501e-03	5.000000e+00
1.217154205493061e-03	5.000000e+00
1.220810431555471e-03	5.000000e+00
1.221273167918733e-03	5.000000e+00
1.225152415763438e-03	5.000000e+00
1.226052319499664e-03	5.000000e+00
1.229482841240911e-03	5.000000e+00
1.233108819876731e-03	5.000000e+00
1.233924988569456e-03	5.000000e+00
1.237646182212689e-03	5.000000e+00
1.241713058656962e-03	5.000000e+00
1.242126032383031e-03	5.000000e+00
1.245761955119531e-03	5.000000e+00
1.249411745656707e-03	5.000000e+00
1.253369655229251e-03	5.000000e+00
1.253834257714473e-03	5.000000e+00
1.257392982255772e-03	5.000000e+00
1.261399343416236e-03	5.000000e+00
1.261867205427742e-03	5.000000e+00
1.265869764540341e-03	5.000000e+00
1.268402043251988e-03	5.000000e+00
1.269850175222821e-03	5.000000e+00
1.273365849561188e-03	5.000000e+00
1.273836042409150e-03	5.000000e+00
1.277333121110807e-03	5.000000e+00
1.277797846738080e-03	5.000000e+00
1.281758391023539e-03	5.000000e+00
1.285000523571874e-03	5.000000e+00
1.285695300761940e-03	5.000000e+00
1.289166557007254e-03	5.000000e+00
1.289641906528811e-03	5.000000e+00
1.293140020703120e-03	5.000000e+00
1.297005909944821e-03	5.000000e+00
1.297480882622990e-03	5.000000e+00
1.300915919562411e-03	5.000000e+00
1.304805061266902e-03	5.000000e+00
1.305281003370350e-03	5.000000e+00
1.308694479317980e-03	5.000000e+00
1.309158217149347e-03	5.000000e+00
1.313040709967493e-03	5.000000e+00
1.315083737989389e-03	5.000000e+00
1.316896914728599e-03	5.000000e+00
1.320290724405591e-03	5.000000e+00
1.321882832019523e-03	5.000000e+00
1.324599379699724e-03	5.000000e+00
1.327973500084171e-03	5.000000e+00
1.328526749987109e-03	5.000000e+00
1.332261943383586e-03	5.000000e+00
1.335613774723128e-03	5.000000e+00
1.336090537515314e-03	5.000000e+00
1.339425464066299e-03	5.000000e+00
1.343220093999181e-03	5.000000e+00
1.343697020204531e-03	5.000000e+00
1.347013271576784e-03	5.000000e+00
1.347480161802160e-03	5.000000e+00
1.351267953577423e-03	5.000000e+00
1.354565484310805e-03	5.000000e+00
1.355029732237150e-03	5.000000e+00
1.358797373334407e-03	5.000000e+00
1.359500048330187e-03	5.000000e+00
1.362543272959660e-03	5.000000e+00
1.365826689042333e-03	5.000000e+00
1.366304117283310e-03	5.000000e+00
1.369564022430600e-03	5.000000e+00
1.373286395197327e-03	5.000000e+00
1.373769286150790e-03	5.000000e+00
1.377467505521952e-03	5.000000e+00
1.380714077898688e-03	5.000000e+00
1.381216921650314e-03	5.000000e+00
1.384878296030314e-03	5.000000e+00
1.386216626949607e-03	5.000000e+00
1.388590822921491e-03	5.000000e+00
1.391795632658068e-03	5.000000e+00
1.393168502448641e-03	5.000000e+00
1.395951091073965e-03	5.000000e+00
1.399139037929000e-03	5.000000e+00
1.399603440163141e-03	5.000000e+00
1.403280980608113e-03	5.000000e+00
1.406451294260754e-03	5.000000e+00
1.406911343624015e-03	5.000000e+00
1.410103796114092e-03	5.000000e+00
1.410668225684399e-03	5.000000e+00
1.414189588024935e-03	5.000000e+00
1.417360137947600e-03	5.000000e+00
1.417846238673443e-03	5.000000e+00
1.421434319536446e-03	5.000000e+00
1.422268963853338e-03	5.000000e+00
1.425073691555085e-03	5.000000e+00
1.428188869482012e-03	5.000000e+00
1.428824271096796e-03	5.000000e+00
1.432274560199252e-03	5.000000e+00
1.435371467785099e-03	5.000000e+00
1.435828367013860e-03	5.000000e+00
1.438957856298043e-03	5.000000e+00
1.441665223129824e-03	5.000000e+00
1.442982209685792e-03	5.000000e+00
1.446586648189996e-03	5.000000e+00
1.449650420544438e-03	5.000000e+00
1.450103131764637e-03	5.000000e+00
1.453696609026269e-03	5.000000e+00
1.456739796773423e-03	5.000000e+00
1.457192306609287e-03	5.000000e+00
1.460294738916933e-03	5.000000e+00
1.463804448227960e-03	5.000000e+00
1.464249311214731e-03	5.000000e+00
1.467329008604013e-03	5.000000e+00
1.470840333852899e-03	5.000000e+00
1.471282594546405e-03	5.000000e+00
1.474346265525360e-03	5.000000e+00
1.475380620851130e-03	5.000000e+00
1.478282443297363e-03	5.000000e+00
1.481333430729393e-03	5.000000e+00
1.481848602612668e-03	5.000000e+00
1.484821696006912e-03	5.000000e+00
1.487092095555367e-03	5.000000e+00
1.488813830813654e-03	5.000000e+00
1.491768539091250e-03	5.000000e+00
1.492198982708422e-03	5.000000e+00
1.495237463535159e-03	5.000000e+00
1.497326361385435e-03	5.000000e+00
1.499111427773048e-03	5.000000e+00
1.502135564402324e-03	5.000000e+00
1.503018473669926e-03	5.000000e+00
1.505999846556423e-03	5.000000e+00
1.509018176433305e-03	5.000000e+00
1.512444653806467e-03	5.000000e+00
1.512859227162719e-03	5.000000e+00
1.515870185230777e-03	5.000000e+00
1.517361130881427e-03	5.000000e+00
1.519694128231278e-03	5.000000e+00
1.523241198260123e-03	5.000000e+00
1.526097197346741e-03	5.000000e+00
1.526497385104314e-03	5.000000e+00
1.530020899361144e-03	5.000000e+00
1.530996374232505e-03	5.000000e+00
1.533271265091816e-03	5.000000e+00
1.536267638338600e-03	5.000000e+00
1.536838763136933e-03	5.000000e+00
1.540019734037112e-03	5.000000e+00
1.543012707090266e-03	5.000000e+00
1.543595276008962e-03	5.000000e+00
1.546741876006491e-03	5.000000e+00
1.549735138354708e-03	5.000000e+00
1.550328812082392e-03	5.000000e+00
1.553440944091362e-03	5.000000e+00
1.556432774755797e-03	5.000000e+00
1.557038276195265e-03	5.000000e+00
1.559770615423613e-03	5.000000e+00
1.560208721551487e-03	5.000000e+00
1.563723117717824e-03	5.000000e+00
1.566426740577318e-03	5.000000e+00
1.566756478320974e-03	5.000000e+00
1.569750992858934e-03	5.000000e+00
1.570389617105398e-03	5.000000e+00
1.573375868108082e-03	5.000000e+00
1.576368125056295e-03	5.000000e+00
1.577026370060861e-03	5.000000e+00
1.579971125638785e-03	5.000000e+00
1.582970703805493e-03	5.000000e+00
1.583638562301805e-03	5.000000e+00
1.586263674303498e-03	5.000000e+00
1.586548320438075e-03	5.000000e+00
1.590228965113524e-03	5.000000e+00
1.592826150623745e-03	5.000000e+00
1.596095784121301e-03	5.000000e+00
1.596797995836767e-03	5.000000e+00
1.599618282996780e-03	5.000000e+00
1.600260421539168e-03	5.000000e+00
1.603338189969909e-03	5.000000e+00
1.605880369624668e-03	5.000000e+00
1.606235405565397e-03	5.000000e+00
1.609851610342819e-03	5.000000e+00
1.612370542757081e-03	5.000000e+00
1.612606326036040e-03	5.000000e+00
1.616343021452212e-03	5.000000e+00
1.617376649997043e-03	5.000000e+00
1.619067333856872e-03	5.000000e+00
1.622810755004787e-03	5.000000e+00
1.624597631121481e-03	5.000000e+00
1.625505798584792e-03	5.000000e+00
1.628505582353394e-03	5.000000e+00
1.629256810427196e-03	5.000000e+00
1.631815166536583e-03	5.000000e+00
1.632534648597235e-03	5.000000e+00
1.635675618733395e-03	5.000000e+00
1.638114853371186e-03	5.000000e+00
1.638324171002864e-03	5.000000e+00
1.641316088230166e-03	5.000000e+00
1.642092027252215e-03	5.000000e+00
1.644705627161035e-03	5.000000e+00
1.647681227109023e-03	5.000000e+00
1.648446715141433e-03	5.000000e+00
1.650860958053580e-03	5.000000e+00
1.651066401009724e-03	5.000000e+00
1.654780809456203e-03	5.000000e+00
1.655231243895779e-03	5.000000e+00
1.657403913867188e-03	5.000000e+00
1.660386765332580e-03	5.000000e+00
1.661133297654603e-03	5.000000e+00
1.663720670696726e-03	5.000000e+00
1.666670500471600e-03	5.000000e+00
1.667439258818971e-03	5.000000e+00
1.670017513117905e-03	5.000000e+00
1.672958464812606e-03	5.000000e+00
1.673726224461319e-03	5.000000e+00
1.676115079568769e-03	5.000000e+00
1.676504927788384e-03	5.000000e+00
1.679992412159584e-03	5.000000e+00
1.682347908448326e-03	5.000000e+00
1.682561112029990e-03	5.000000e+00
1.686237290722120e-03	5.000000e+00
1.688584646131967e-03	5.000000e+00
1.688789371514294e-03	5.000000e+00
1.692460946917987e-03	5.000000e+00
1.694681479160980e-03	5.000000e+00
1.695001645237137e-03	5.000000e+00
1.697899847674856e-03	5.000000e+00
1.698667616992702e-03	5.000000e+00
1.700993917359172e-03	5.000000e+00
1.702164174858659e-03	5.000000e+00
1.704851604197326e-03	5.000000e+00
1.707168940348068e-03	5.000000e+00
1.707381121510532e-03	5.000000e+00
1.711017323136621e-03	5.000000e+00
1.713328895474670e-03	5.000000e+00
1.713667496756108e-03	5.000000e+00
1.717164122049510e-03	5.000000e+00
1.719463584328818e-03	5.000000e+00
1.719673945147546e-03	5.000000e+00
