5.962952972322890e-03	1.000000e-01
5.963050176966567e-03	1.000000e-01
5.963108579317449e-03	1.000000e-01
5.963114082034185e-03	1.000000e-01
5.963259024564490e-03	1.000000e-01
5.963387773220350e-03	1.000000e-01
5.963401776308410e-03	1.000000e-01
5.963407687988563e-03	1.000000e-01
5.963420613385676e-03	1.000000e-01
5.963427294635443e-03	1.000000e-01
5.963430843569059e-03	1.000000e-01
5.963432414467972e-03	1.000000e-01
5.963434065633888e-03	1.000000e-01
5.963436495164644e-03	1.000000e-01
5.963475230855980e-03	1.000000e-01
5.963578679542728e-03	1.000000e-01
5.963597772465270e-03	1.000000e-01
5.963606661042776e-03	1.000000e-01
5.963815109732911e-03	1.000000e-01
5.963885809741593e-03	1.000000e-01
5.963895711398824e-03	1.000000e-01
5.963913007496622e-03	1.000000e-01
5.963917492490084e-03	1.000000e-01
5.963919591855184e-03	1.000000e-01
5.963921036343791e-03	1.000000e-01
5.963923458491496e-03	1.000000e-01
5.963986043837754e-03	1.000000e-01
5.964083454123169e-03	1.000000e-01
5.964089503961153e-03	1.000000e-01
5.964187184479408e-03	1.000000e-01
5.964363415648637e-03	1.000000e-01
5.964375585672701e-03	1.000000e-01
5.964382960181025e-03	1.000000e-01
5.964394393203653e-03	1.000000e-01
5.964402275370869e-03	1.000000e-01
5.964406770387340e-03	1.000000e-01
5.964408946399743e-03	1.000000e-01
5.964411906306501e-03	1.000000e-01
5.964416202590704e-03	1.000000e-01
5.964511233995505e-03	1.000000e-01
5.964572253085334e-03	1.000000e-01
5.964576584045714e-03	1.000000e-01
5.964705823763234e-03	1.000000e-01
5.964853747431340e-03	1.000000e-01
5.964869362768645e-03	1.000000e-01
5.964883222975256e-03	1.000000e-01
5.964890673660500e-03	1.000000e-01
5.964894165026516e-03	1.000000e-01
5.964896158194673e-03	1.000000e-01
5.964897722878482e-03	1.000000e-01
5.964901235681778e-03	1.000000e-01
5.964967286122034e-03	1.000000e-01
5.965050983380175e-03	1.000000e-01
5.965060903770458e-03	1.000000e-01
5.965079185476598e-03	1.000000e-01
5.965299658962203e-03	1.000000e-01
5.965355040636106e-03	1.000000e-01
5.965360832625495e-03	1.000000e-01
5.965376400636663e-03	1.000000e-01
5.965380670541846e-03	1.000000e-01
5.965383082033891e-03	1.000000e-01
5.965385050758134e-03	1.000000e-01
5.965386426065451e-03	1.000000e-01
5.965392446889560e-03	1.000000e-01
5.965523544877876e-03	1.000000e-01
5.965549583298735e-03	1.000000e-01
5.965562466927689e-03	1.000000e-01
5.965774835753328e-03	1.000000e-01
5.965834711702211e-03	1.000000e-01
5.965844608252481e-03	1.000000e-01
5.965855485474276e-03	1.000000e-01
5.965865018691063e-03	1.000000e-01
5.965869047695600e-03	1.000000e-01
5.965870679369707e-03	1.000000e-01
5.965872228120964e-03	1.000000e-01
5.965874074234987e-03	1.000000e-01
5.965888839380540e-03	1.000000e-01
5.966017714118450e-03	1.000000e-01
5.966036632743764e-03	1.000000e-01
5.966042187614467e-03	1.000000e-01
5.966231346960119e-03	1.000000e-01
5.966329784856275e-03	1.000000e-01
5.966334509880041e-03	1.000000e-01
5.966350759822151e-03	1.000000e-01
5.966355290199813e-03	1.000000e-01
5.966358259746808e-03	1.000000e-01
5.966360254049204e-03	1.000000e-01
5.966361744424044e-03	1.000000e-01
5.966364264732932e-03	1.000000e-01
5.966396165019915e-03	1.000000e-01
5.966497524306820e-03	1.000000e-01
5.966523541184689e-03	1.000000e-01
5.966529041872201e-03	1.000000e-01
5.966674178697733e-03	1.000000e-01
5.966803160636860e-03	1.000000e-01
5.966817205713864e-03	1.000000e-01
5.966823516687663e-03	1.000000e-01
5.966837861638509e-03	1.000000e-01
5.966843998015097e-03	1.000000e-01
5.966846916404164e-03	1.000000e-01
5.966850299188066e-03	1.000000e-01
5.966850791079371e-03	1.000000e-01
5.966853007054168e-03	1.000000e-01
5.966907222100542e-03	1.000000e-01
5.966990804062999e-03	1.000000e-01
5.967011961587449e-03	1.000000e-01
5.967017423677929e-03	1.000000e-01
5.967212980203237e-03	1.000000e-01
5.967303410982771e-03	1.000000e-01
5.967310271678654e-03	1.000000e-01
5.967325197937984e-03	1.000000e-01
5.967332284791273e-03	1.000000e-01
5.967334654760855e-03	1.000000e-01
5.967336038269942e-03	1.000000e-01
5.967337017493720e-03	1.000000e-01
5.967339524251491e-03	1.000000e-01
5.967409050976567e-03	1.000000e-01
5.967502078636856e-03	1.000000e-01
5.967506271248112e-03	1.000000e-01
5.967641494497733e-03	1.000000e-01
5.967791435666613e-03	1.000000e-01
5.967797234861327e-03	1.000000e-01
5.967812679805865e-03	1.000000e-01
5.967818589746965e-03	1.000000e-01
5.967822123710164e-03	1.000000e-01
5.967825990133359e-03	1.000000e-01
5.967827621442835e-03	1.000000e-01
5.967848201707841e-03	1.000000e-01
5.967932404144933e-03	1.000000e-01
5.967989230839061e-03	1.000000e-01
5.967993310904832e-03	1.000000e-01
5.968129112763699e-03	1.000000e-01
5.968280168031003e-03	1.000000e-01
5.968285705519082e-03	1.000000e-01
5.968298963982056e-03	1.000000e-01
5.968307115433057e-03	1.000000e-01
5.968310444204679e-03	1.000000e-01
5.968313425175341e-03	1.000000e-01
5.968321242606440e-03	1.000000e-01
5.968404531709792e-03	1.000000e-01
5.968475403428510e-03	1.000000e-01
5.968479188493133e-03	1.000000e-01
5.968577020029499e-03	1.000000e-01
5.968754333523455e-03	1.000000e-01
5.968767778118086e-03	1.000000e-01
5.968775842633290e-03	1.000000e-01
5.968789977363978e-03	1.000000e-01
5.968792970658338e-03	1.000000e-01
5.968795793175935e-03	1.000000e-01
5.968797580079511e-03	1.000000e-01
5.968799246847610e-03	1.000000e-01
5.968802768434743e-03	1.000000e-01
5.968886784306082e-03	1.000000e-01
5.968960377397240e-03	1.000000e-01
5.968965287880852e-03	1.000000e-01
5.969066232473198e-03	1.000000e-01
5.969244068355397e-03	1.000000e-01
5.969256075605735e-03	1.000000e-01
5.969270200649275e-03	1.000000e-01
5.969277761075881e-03	1.000000e-01
5.969281216211026e-03	1.000000e-01
5.969285383547197e-03	1.000000e-01
5.969287003740904e-03	1.000000e-01
5.969293581181109e-03	1.000000e-01
5.969424102612063e-03	1.000000e-01
5.969448175470613e-03	1.000000e-01
5.969452489407770e-03	1.000000e-01
5.969579682406562e-03	1.000000e-01
5.969728666964241e-03	1.000000e-01
5.969743049757705e-03	1.000000e-01
5.969753216720026e-03	1.000000e-01
5.969765114230497e-03	1.000000e-01
5.969768695403250e-03	1.000000e-01
5.969772726348500e-03	1.000000e-01
5.969773859347746e-03	1.000000e-01
5.969775528631063e-03	1.000000e-01
5.969796901717975e-03	1.000000e-01
5.969914950310876e-03	1.000000e-01
5.969938982993618e-03	1.000000e-01
5.969974412878732e-03	1.000000e-01
5.970205541665409e-03	1.000000e-01
5.970229544581171e-03	1.000000e-01
5.970239113121792e-03	1.000000e-01
5.970255853938969e-03	1.000000e-01
5.970258381290474e-03	1.000000e-01
5.970260110276637e-03	1.000000e-01
5.970261310429694e-03	1.000000e-01
5.970264226288171e-03	1.000000e-01
5.970345331048208e-03	1.000000e-01
5.970419284722276e-03	1.000000e-01
5.970426069111475e-03	1.000000e-01
5.970437857698479e-03	1.000000e-01
5.970665342113737e-03	1.000000e-01
5.970717204018967e-03	1.000000e-01
5.970721514730697e-03	1.000000e-01
5.970736108834455e-03	1.000000e-01
5.970742678042429e-03	1.000000e-01
5.970745338402226e-03	1.000000e-01
5.970747293418923e-03	1.000000e-01
5.970748598248274e-03	1.000000e-01
5.970751339295402e-03	1.000000e-01
5.970825178977306e-03	1.000000e-01
5.970909949468584e-03	1.000000e-01
5.970914288275611e-03	1.000000e-01
5.970975281386673e-03	1.000000e-01
5.971193350246013e-03	1.000000e-01
5.971205287631290e-03	1.000000e-01
5.971212917549849e-03	1.000000e-01
5.971227597151749e-03	1.000000e-01
5.971231977337185e-03	1.000000e-01
5.971234038756208e-03	1.000000e-01
5.971235402066669e-03	1.000000e-01
5.971236676463502e-03	1.000000e-01
5.971244988548619e-03	1.000000e-01
5.971358855786171e-03	1.000000e-01
5.971399508458160e-03	1.000000e-01
5.971408186585534e-03	1.000000e-01
5.971612011922590e-03	1.000000e-01
5.971684426693280e-03	1.000000e-01
5.971692706168150e-03	1.000000e-01
5.971699457316676e-03	1.000000e-01
5.971715431675998e-03	1.000000e-01
5.971719660921132e-03	1.000000e-01
5.971721310602300e-03	1.000000e-01
5.971722721729935e-03	1.000000e-01
5.971724454982707e-03	1.000000e-01
5.971733956718149e-03	1.000000e-01
5.971877045574432e-03	1.000000e-01
5.971887939028749e-03	1.000000e-01
5.971921561419103e-03	1.000000e-01
5.972140661015051e-03	1.000000e-01
5.972176837517582e-03	1.000000e-01
5.972185325846716e-03	1.000000e-01
5.972200506302467e-03	1.000000e-01
5.972205807934317e-03	1.000000e-01
5.972207861267728e-03	1.000000e-01
5.972209256761541e-03	1.000000e-01
5.972210946926349e-03	1.000000e-01
5.972213861562713e-03	1.000000e-01
5.972305453926782e-03	1.000000e-01
5.972373279019544e-03	1.000000e-01
5.972377367809794e-03	1.000000e-01
5.972484352859866e-03	1.000000e-01
5.972656741198177e-03	1.000000e-01
5.972668442864096e-03	1.000000e-01
5.972683027560874e-03	1.000000e-01
5.972691426187691e-03	1.000000e-01
5.972695248517777e-03	1.000000e-01
5.972699621554138e-03	1.000000e-01
5.972700946571039e-03	1.000000e-01
5.972710147675589e-03	1.000000e-01
5.972816213815614e-03	1.000000e-01
5.972860272258964e-03	1.000000e-01
5.972865026341643e-03	1.000000e-01
5.972989514746258e-03	1.000000e-01
5.973152016800582e-03	1.000000e-01
5.973158909762805e-03	1.000000e-01
